Date;Open;High;Low;Close;Adj Close;Volume
2012-11-12;1.224074;1.222352;1.219888;1.224043;1.224043;null
2012-11-13;1.218925;1.218068;1.218946;1.218976;1.218976;null
2012-11-14;1.216931;1.224231;1.219690;1.216942;1.216942;null
2012-11-15;1.228035;1.233757;1.232544;1.228291;1.228291;null
2012-11-16;1.236508;1.232283;1.234978;1.236423;1.236423;null
2012-11-19;1.231594;1.230882;1.230064;1.231559;1.231559;null
2012-11-20;1.227441;1.231603;1.229882;1.227551;1.227551;null
2012-11-21;1.233291;1.232404;1.234827;1.233338;1.233338;null
2012-11-22;1.239187;1.239862;1.240419;1.239046;1.239046;null
2012-11-23;1.240363;1.240165;1.241099;1.240353;1.240353;null
2012-11-26;1.240380;1.240122;1.239875;1.239689;1.239689;null
2012-11-27;1.240374;1.237218;1.239459;1.240169;1.240169;null
2012-11-28;1.238711;1.235299;1.236620;1.238828;1.238828;null
2012-11-29;1.236736;1.240554;1.241510;1.236593;1.236593;null
2012-11-30;1.243967;1.246654;1.246876;1.243941;1.243941;null
2012-12-03;1.246491;1.250247;1.251857;1.246575;1.246575;null
2012-12-05;1.250655;1.250846;1.251437;1.250537;1.250537;null
2012-12-06;1.251065;1.243014;1.244481;1.250974;1.250974;null
2012-12-07;1.237659;1.231428;1.236452;1.237685;1.237685;null
2012-12-10;1.231001;1.231035;1.231816;1.231277;1.231277;null
2012-12-11;1.233821;1.235609;1.236384;1.233627;1.233627;null
2012-12-12;1.234808;1.234959;1.236338;1.235005;1.235005;null
2012-12-13;1.238913;1.237795;1.240035;1.238991;1.238991;null
2012-12-14;1.241760;1.243335;1.242543;1.241839;1.241839;null
2012-12-17;1.247307;1.248817;1.248552;1.247321;1.247321;null
2012-12-18;1.248328;1.251069;1.251316;1.248091;1.248091;null
2012-12-19;1.257939;1.261899;1.262998;1.257714;1.257714;null
2012-12-20;1.261271;1.261968;1.265887;1.261385;1.261385;null
2012-12-21;1.263066;1.264935;1.262814;1.263019;1.263019;null
2012-12-24;1.268073;1.270568;1.270461;1.267871;1.267871;null
2012-12-25;1.271470;1.271503;1.261764;1.271267;1.271267;null
2012-12-26;1.270696;1.272016;1.275908;1.270529;1.270529;null
